Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,31.129999,33.040001,30.450001,32.549999,27.822720,568144200
2015-05-01,32.630001,34.750000,31.930000,34.459999,29.455328,498672700
2015-06-01,34.369999,34.590000,30.150000,30.420000,26.190086,701953000
2015-07-01,30.490000,30.920000,27.620001,28.950001,24.924488,829691000
2015-08-01,29.000000,29.680000,24.870001,28.540001,24.571505,706404700
2015-09-01,27.910000,30.320000,27.660000,30.139999,26.164583,680884100
2015-10-01,30.209999,35.029999,29.459999,33.860001,29.393932,703298300
2015-11-01,33.730000,35.290001,31.930000,34.770000,30.183897,459871400
2015-12-01,35.000000,35.590000,33.820000,34.450001,30.116772,427664700
2016-01-01,33.880001,34.009998,29.209999,31.020000,27.118210,615464900
2016-02-01,30.719999,31.120001,27.680000,29.590000,25.868082,526508800
2016-03-01,29.930000,32.750000,29.750000,32.349998,28.529837,471958200
2016-04-01,32.270000,32.470001,30.100000,30.280001,26.704277,515836800
2016-05-01,30.450001,31.650000,29.500000,31.590000,27.859585,431523200
2016-06-01,31.620001,33.000000,30.440001,32.799999,29.176554,484891000
2016-07-01,32.639999,35.930000,32.380001,34.860001,31.008984,530528900
2016-08-01,34.820000,35.900002,33.990002,35.889999,31.925213,390892300
2016-09-01,35.990002,38.049999,35.060001,37.750000,33.834267,505600300
2016-10-01,37.689999,38.360001,34.709999,34.869999,31.253004,471649900
2016-11-01,34.900002,35.660000,33.419998,34.700001,31.100636,412448100
2016-12-01,34.860001,37.349998,33.560001,36.270000,32.753922,405906200
2017-01-01,36.610001,38.450001,36.189999,36.820000,33.250591,456335100
2017-02-01,36.820000,36.950001,34.840000,36.200001,32.690701,477551300
2017-03-01,35.849998,36.299999,34.660000,36.070000,32.805851,546151800
2017-04-01,36.189999,37.500000,35.209999,36.150002,32.878605,444122200
2017-05-01,36.110001,37.169998,35.020000,36.110001,32.842220,432927300
2017-06-01,36.119999,36.570000,33.340000,33.740002,30.914982,499455600
2017-07-01,33.509998,35.860001,33.230000,35.470001,32.500137,440860400
2017-08-01,35.660000,36.700001,34.380001,35.070000,32.133629,497303200
2017-09-01,35.240002,38.150002,34.930000,38.080002,35.153530,431948900
2017-10-01,38.119999,45.799999,38.080002,45.490002,41.994061,633392500
2017-11-01,45.970001,47.299999,43.770000,44.840000,41.394012,579910400
2017-12-01,44.730000,47.639999,42.669998,46.160000,42.865089,559756900
2018-01-01,46.380001,50.849998,42.439999,48.139999,44.703766,910041000
2018-02-01,47.700001,50.900002,42.040001,49.290001,45.771675,608494100
2018-03-01,49.500000,53.779999,46.959999,52.080002,48.690636,710899300
2018-04-01,51.689999,55.790001,47.290001,51.619999,48.260574,666315000
2018-05-01,51.639999,56.200001,51.000000,55.200001,51.607586,486323900
2018-06-01,55.840000,57.599998,48.500000,49.709999,46.743099,638342400
2018-07-01,49.040001,53.299999,46.430000,48.099998,45.229191,479303100
2018-08-01,48.060001,50.599998,46.189999,48.430000,45.539497,516977100
2018-09-01,48.380001,48.430000,44.060001,47.290001,44.737968,462762400
2018-10-01,46.790001,49.720001,42.360001,46.880001,44.350090,782226900
2018-11-01,46.950001,49.320000,46.520000,49.310001,46.648952,552786700
2018-12-01,50.000000,50.500000,43.509998,46.930000,44.676796,565278100
2019-01-01,45.959999,50.040001,44.389999,47.119999,44.857670,620374700
2019-02-01,47.060001,53.610001,47.009998,52.959999,50.417278,410236000
2019-03-01,53.439999,54.990002,51.700001,53.700001,51.445797,435022900
2019-04-01,54.340000,59.590000,50.869999,51.040001,48.897453,472425200
2019-05-01,51.099998,51.820000,42.860001,44.040001,42.191303,637861500
2019-06-01,44.250000,48.480000,43.200001,47.869999,46.141384,416044500
2019-07-01,49.290001,53.500000,47.070000,50.549999,48.724609,431124500
2019-08-01,50.520000,51.889999,44.799999,47.410000,45.697998,531366100
2019-09-01,47.119999,53.330002,46.500000,51.529999,50.004570,387955800
2019-10-01,51.970001,57.240002,48.529999,56.529999,54.856560,438267300
2019-11-01,55.939999,59.130001,55.619999,58.049999,56.331562,319751400
2019-12-01,58.549999,60.480000,55.750000,59.849998,58.397919,419629000
